popularity,original_title,runtime,vote_count,budget_adj,revenue_adj,prim_genre,second_genre,prim_actor,second_actor,prim_director,profit_adj,release_date,movie_duration,vote_adj
0.978042,Grosse Pointe Blank,107,132,0.0,38151484.6273233,Action,Comedy,John Cusack,Minnie Driver,George Armitage,38151484.6273233,1997-04-11,long_movie,0.08627651942195348
0.977822,Poison Ivy: The New Seduction,93,16,0.0,0.0,Thriller,Romance,Jaime Pressly,Megan Edwards,Kurt Voss,0.0,1997-01-01,short_movie,0.0027057497181510715
0.96047,Flubber,93,385,108676825.685767,241774999.575481,Comedy,Family,Robin Williams,Marcia Gay Harden,Les Mayfield,133098173.889714,1997-11-26,short_movie,0.19601311878651223
0.938611,The Saint,116,161,92375301.8329025,160384313.858672,Thriller,Action,Val Kilmer,Elisabeth Shue,Phillip Noyce,68009012.02576949,1997-04-03,long_movie,0.09285641078200266
0.936736,Conspiracy Theory,135,243,101884524.080407,186085744.657005,Action,Drama,Mel Gibson,Julia Roberts,Richard Donner,84201220.57659802,1997-08-07,long_movie,0.15283386286768474
0.933349,Air Force One,124,474,115469127.291128,428127476.558069,Action,Thriller,Harrison Ford,Gary Oldman,Wolfgang Petersen,312658349.266941,1997-07-23,long_movie,0.2900891667520754
0.879195,George of the Jungle,92,262,74715317.6589653,0.0,Adventure,Comedy,Brendan Fraser,Leslie Mann,Sam Weisman,-74715317.6589653,1997-07-15,short_movie,0.134303576919135
0.855982,Wag the Dog,97,120,20376904.8160814,87289923.2809533,Comedy,Drama,Dustin Hoffman,Robert De Niro,Barry Levinson,66913018.4648719,1997-12-25,short_movie,0.07440811724915444
0.855087,As Good as It Gets,139,480,67923016.0536048,426798361.696852,Comedy,Romance,Jack Nicholson,Helen Hunt,James L. Brooks,358875345.64324725,1997-12-19,long_movie,0.3371938095726145
0.835336,Breakdown,95,84,48904571.5585954,68139206.8629415,Drama,Action,Kurt Russell,J. T. Walsh,Jonathan Mostow,19234635.304346107,1997-05-02,short_movie,0.0492979399405555
0.824965,Seven Years in Tibet,136,342,95092222.4750467,178580044.897113,History,Drama,Brad Pitt,Jamyang Jamtsho Wangchuk,Jean-Jacques Annaud,83487822.4220663,1997-09-12,long_movie,0.23478528236138158
0.797298,My Best Friend's Wedding,105,336,51621492.2007396,406571694.44152,Comedy,Romance,Julia Roberts,Dermot Mulroney,P.J. Hogan,354950202.24078035,1997-06-19,long_movie,0.2104950292097981
0.778274,Boogie Nights,155,438,20376904.8160814,58551805.2239591,Drama,,Mark Wahlberg,Burt Reynolds,Paul Thomas Anderson,38174900.4078777,1997-09-11,long_movie,0.32022137952239416
0.776305,Lost Highway,134,263,20376904.8160814,4992614.73046449,Drama,Thriller,Bill Pullman,Patricia Arquette,David Lynch,-15384290.08561691,1997-01-15,long_movie,0.18928974069898533
0.761869999999999,Mad City,114,36,67923016.0536048,14320240.7191688,Action,Drama,John Travolta,Dustin Hoffman,Costa-Gavras,-53602775.334436,1997-11-07,long_movie,0.014123193604591576
0.759806,"Honey, We Shrunk Ourselves",74,87,9509222.24750467,0.0,Adventure,Comedy,Rick Moranis,Eve Gordon,Dean Cundey,-9509222.24750467,1997-03-18,short_movie,0.04024802705749718
0.749958,Dobermann,103,57,0.0,0.0,Action,Crime,Vincent Cassel,TchÃ©ky Karyo,Jan Kounen,0.0,1997-06-18,long_movie,0.029865737419288718
0.74348,Annabelle's Wish,54,12,0.0,0.0,Family,Animation,Randy Travis,Kath Soucie,Roy Wilson,0.0,1997-10-21,short_movie,0.0011888900276724402
0.742726,Bean,85,297,24452285.7792977,341262444.345578,Comedy,,Rowan Atkinson,Peter MacNicol,Mel Smith,316810158.5662803,1997-07-29,short_movie,0.18531310853746027
0.737243,The Devil's Own,107,147,122261428.896488,191281465.506994,Crime,Thriller,Harrison Ford,Brad Pitt,Alan J. Pakula,69020036.61050601,1997-03-12,long_movie,0.08143896689556217
0.733859,In & Out,90,74,47546111.2375233,0.0,Comedy,Romance,Kevin Kline,Joan Cusack,Frank Oz,-47546111.2375233,1997-09-10,short_movie,0.03804448088551809
0.713857,Murder at 1600,107,60,0.0,35054670.5563913,Action,Drama,Wesley Snipes,Diane Lane,Dwight H. Little,35054670.5563913,1997-04-18,long_movie,0.029722250691811006
0.713234,The Edge,117,189,0.0,58838032.813609,Adventure,Action,Alec Baldwin,Anthony Hopkins,Lee Tamahori,58838032.813609,1997-09-06,long_movie,0.11924771958593829
0.712173,Kiss the Girls,115,170,36678428.6689466,82224713.7893911,Drama,Mystery,Morgan Freeman,Ashley Judd,Gary Fleder,45546285.1204445,1997-10-03,long_movie,0.10003074715588808
0.708978,Absolute Power,121,91,67923016.0536048,68015812.4781372,Crime,Drama,Clint Eastwood,Gene Hackman,Clint Eastwood,92796.42453239858,1997-02-14,long_movie,0.051470738956646514
0.706535999999999,Vegas Vacation,93,69,33961508.0268024,49448444.7327399,Comedy,,Chevy Chase,Beverly D'Angelo,Stephen Kessler,15486936.705937505,1997-02-13,short_movie,0.03688633801373373
0.706041,U Turn,125,76,25810746.1003698,9077364.99451521,Thriller,,Sean Penn,Nick Nolte,Oliver Stone,-16733381.10585459,1997-10-03,long_movie,0.04464487034949267
0.697827,The Land Before Time V: The Mysterious Island,74,37,0.0,0.0,Family,Animation,John Ingle,Brandon Lacroix,Charles Grosvenor,0.0,1997-09-12,short_movie,0.01632673977657067
0.685381999999999,Mimic,105,99,40753809.6321629,34614234.6264743,Fantasy,Horror,Mira Sorvino,Jeremy Northam,Guillermo del Toro,-6139575.0056886,1997-08-22,long_movie,0.04834477810802501
0.683051,One Eight Seven,119,67,27169206.4214419,7765067.87207379,Drama,Thriller,Samuel L. Jackson,John Heard,Kevin Reynolds,-19404138.549368113,1997-07-29,long_movie,0.03738854155990571
0.681887,Fools Rush In,109,71,0.0,40049350.1465439,Drama,Comedy,Matthew Perry,Salma Hayek,Andy Tennant,40049350.1465439,1997-02-14,long_movie,0.03751153018345803
0.676667,Spawn,96,183,54338412.8428838,119327211.658306,Action,Adventure,Michael Jai White,Martin Sheen,Mark A.Z. DippÃ©,64988798.8154222,1997-07-31,short_movie,0.08865429947729835
0.674762,The Peacemaker,124,142,67923016.0536048,0.0,Action,Thriller,George Clooney,Nicole Kidman,Mimi Leder,-67923016.0536048,1997-09-26,long_movie,0.07440811724915444
0.663483,Cube,90,508,339615.080268024,681699.841399757,Thriller,Science Fiction,Nicole de Boer,Nicky Guadagni,Vincenzo Natali,342084.76113173296,1997-09-09,short_movie,0.34196986778722965
0.660297,Kundun,134,34,38036888.9900187,7722560.29016712,Drama,,Tenzin Thuthob Tsarong,Tencho Gyalpo,Martin Scorsese,-30314328.699851584,1997-12-25,long_movie,0.01746438454442964
0.648088,The Postman,177,148,108676825.685767,23944539.4989319,Drama,Adventure,Kevin Costner,Will Patton,Kevin Costner,-84732286.1868351,1997-12-25,long_movie,0.08627651942195347
0.638429,G.I. Jane,125,208,67923016.0536048,65435887.1255319,Action,Drama,Demi Moore,Viggo Mortensen,Ridley Scott,-2487128.9280728996,1997-08-22,long_movie,0.12175873731679819
0.636839,The Relic,110,57,81507619.2643258,46128704.6061993,Horror,Thriller,Penelope Ann Miller,Tom Sizemore,Peter Hyams,-35378914.658126496,1997-01-10,long_movie,0.027457210208055756
0.622046,Jungle 2 Jungle,97,56,0.0,0.0,Comedy,Family,Tim Allen,Martin Short,John Pasquin,0.0,1997-03-07,short_movie,0.02498718868504663
0.619611999999999,Wilde,118,21,0.0,0.0,Drama,History,Stephen Fry,Jude Law,Brian Gilbert,0.0,1997-09-01,long_movie,0.006764374295377677
0.586336,Nightwatch,102,44,0.0,1601627.43546464,Action,Drama,Ewan McGregor,Patricia Arquette,Ole Bornedal,1601627.43546464,1997-01-31,long_movie,0.02230193707082095
0.572198,A Life Less Ordinary,103,65,16301523.8528651,0.0,Fantasy,Drama,Ewan McGregor,Cameron Diaz,Danny Boyle,-16301523.8528651,1997-10-24,long_movie,0.03551296505073281
0.568327,Orgazmo,94,47,1358460.32107209,0.0,Comedy,,Trey Parker,Dian Bachar,Trey Parker,-1358460.32107209,1997-09-06,short_movie,0.023890540125038433
0.56776,Deconstructing Harry,96,73,0.0,0.0,Comedy,Drama,Woody Allen,Kirstie Alley,Woody Allen,0.0,1997-08-26,short_movie,0.044552628881828434
0.559337,Geri's Game,4,183,0.0,0.0,Animation,Family,Bob Peterson,,Jan Pinkava,0.0,1997-11-24,short_movie,0.13830070718458543
0.551245,Hoodlum,130,17,40753809.6321629,0.0,Crime,Drama,Laurence Fishburne,Tim Roth,Bill Duke,-40753809.6321629,1997-08-27,long_movie,0.004591575279286666
0.542793,The Love Bug,88,16,0.0,0.0,Fantasy,Adventure,Bruce Campbell,John Hannah,Peyton Reed,0.0,1997-11-29,short_movie,0.003013221277031875
0.536259,Fathers' Day,89,39,115469127.291128,0.0,Comedy,Family,Robin Williams,Billy Crystal,Ivan Reitman,-115469127.291128,1997-05-09,short_movie,0.015158347852823613
0.530543999999999,Fire Down Below,105,34,81507619.2643258,21735365.1371535,Action,Adventure,Steven Seagal,Marg Helgenberger,FÃ©lix EnrÃ­quez AlcalÃ¡,-59772254.1271723,1997-09-05,long_movie,0.012298862355232141
0.529974,Double Team,97,76,40753809.6321629,0.0,Action,Thriller,Jean-Claude Van Damme,Dennis Rodman,Tsui Hark,-40753809.6321629,1997-04-04,short_movie,0.02908680947012401
0.512273,MouseHunt,98,134,51621492.2007396,166299165.565747,Comedy,Family,Nathan Lane,Lee Evans,Gore Verbinski,114677673.3650074,1997-12-19,short_movie,0.07752382904581326
0.511529,The Sweet Hereafter,112,41,6792301.60536048,4433450.72694607,Drama,,Ian Holm,Caerthan Banks,Atom Egoyan,-2358850.87841441,1997-05-14,long_movie,0.020334119093983808
0.507983,Pooh's Grand Adventure: The Search for Christopher Robin,76,19,0.0,0.0,Animation,Family,Jim Cummings,John Fiedler,Karl Geurs,0.0,1997-08-05,short_movie,0.005995695398175669
0.506240999999999,Mr. Magoo,84,33,40753809.6321629,0.0,Comedy,Family,Leslie Nielsen,Kelly Lynch,Stanley Tong,-40753809.6321629,1997-12-25,short_movie,0.010136312391103823
0.498525,The Apostle,134,11,6792301.60536048,0.0,Drama,,Robert Duvall,Billy Bob Thornton,Robert Duvall,-6792301.60536048,1997-10-09,long_movie,0.0005534488059854465
0.473762,Cop Land,104,185,20376904.8160814,60943500.9560164,Action,Crime,Sylvester Stallone,Harvey Keitel,James Mangold,40566596.139935,1997-08-15,long_movie,0.11658296607563802
0.471278,Smilla's Sense of Snow,121,29,47546111.2375233,0.0,Action,Crime,Julia Ormond,Gabriel Byrne,Bille August,-47546111.2375233,1997-02-13,long_movie,0.013241775135799938
0.46602,Selena,127,82,27169206.4214419,81507619.2643258,Documentary,Drama,Jennifer Lopez,Edward James Olmos,Gregory Nava,54338412.8428839,1997-03-21,long_movie,0.05091729015066107
0.464907,Spice World - The Movie,93,65,33961508.0268024,135846032.107209,Adventure,Fantasy,Victoria Beckham,Melanie Brown,Bob Spiers,101884524.0804066,1997-12-19,short_movie,0.029312288613303268
0.463524,The Ice Storm,112,67,24452285.7792977,10919386.926857,Drama,,Kevin Kline,Joan Allen,Ang Lee,-13532898.852440698,1997-09-27,long_movie,0.03680434559803218
0.459782,Trucks,95,10,0.0,0.0,Drama,Horror,Timothy Busfield,Brenda Bakke,Chris Thomson,0.0,1997-01-01,short_movie,0.0
0.436806,Air Bud,98,50,4075380.96321629,31440883.5425928,Comedy,Family,Kevin Zegers,Wendy Makkena,Charles Martin Smith,27365502.57937651,1997-08-01,short_movie,0.021727990160910118
0.431088,Romy and Michele's High School Reunion,92,71,0.0,39715067.023036,Comedy,,Mira Sorvino,Lisa Kudrow,David Mirkin,39715067.023036,1997-04-25,short_movie,0.036886338013733734
0.427343,The Shining,273,37,0.0,0.0,Drama,Horror,Steven Weber,Rebecca De Mornay,Mick Garris,0.0,1997-05-23,long_movie,0.016880188582556112
0.426675,Nothing to Lose,97,84,33961508.0268024,0.0,Action,Adventure,Tim Robbins,Martin Lawrence,Steve Oedekerk,-33961508.0268024,1997-07-18,short_movie,0.04626422055959824
0.425112,Cats Don't Dance,75,10,43470730.274307,4845134.84416762,Animation,Comedy,Scott Bakula,Jasmine Guy,Mark Dindal,-38625595.43013938,1997-03-26,short_movie,0.0
0.419759,Robinson Crusoe,92,17,0.0,0.0,Action,Adventure,Pierce Brosnan,James Frain,Rod Hardy,0.0,1997-06-11,short_movie,0.003587168186942708
1.086558,Mortal Kombat: Annihilation,95,118,40753809.6321629,69793427.0897364,Action,Fantasy,Robin Shou,Talisa Soto,John R. Leonetti,29039617.457573503,1997-11-21,short_movie,0.04316900686686481
0.414756,Casper: A Spirited Beginning,90,31,0.0,0.0,Comedy,Family,Steve Guttenberg,Lori Loughlin,Sean McNamara,0.0,1997-09-09,short_movie,0.011622424925694373
0.447075,Metro,117,64,74715317.6589653,43453835.1032939,Action,Adventure,Eddie Murphy,Kim Miyori,Thomas Carter,-31261482.5556714,1997-01-16,long_movie,0.029332786717228655
0.411899,The Assignment,119,19,0.0,0.0,Action,Adventure,Aidan Quinn,Donald Sutherland,Christian Duguay,0.0,1997-09-28,long_movie,0.006272419801168392
0.408033,Gridlock'd,91,20,0.0,0.0,Drama,Comedy,Tupac Shakur,Tim Roth,Vondie Curtis-Hall,0.0,1997-01-29,short_movie,0.00727682689351235
0.402621,Snow White: A Tale of Terror,100,25,0.0,0.0,Fantasy,Horror,Sigourney Weaver,Sam Neill,Michael Cohn,0.0,1997-07-18,long_movie,0.009839089884185713
0.401471,Wishmaster,90,41,6792301.60536048,21380493.1890195,Horror,,Andrew Divoff,Tammy Lauren,Robert Kurtzman,14588191.583659021,1997-09-19,short_movie,0.01715691298554884
0.362661,For Richer or Poorer,115,23,47546111.2375233,42942594.8629822,Comedy,,Tim Allen,Kirstie Alley,Bryan Spicer,-4603516.374541104,1997-12-11,long_movie,0.007727785179870862
0.396805,Red Corner,122,39,65206095.4114606,0.0,Crime,Drama,Richard Gere,Bai Ling,Jon Avnet,-65206095.4114606,1997-10-30,long_movie,0.018427795428922825
0.223994,Turbo: A Power Rangers Movie,99,33,13584603.2107209,24424762.0147325,Action,Adventure,Johnny Yong Bosch,Nakia Burrise,Shuki Levy,10840158.804011598,1997-03-27,short_movie,0.01084349697652967
0.38756,Beverly Hills Ninja,88,77,0.0,0.0,Action,Comedy,Chris Farley,Nicollette Sheridan,Dennis Dugan,0.0,1997-01-17,short_movie,0.037767756482525366
0.386432,The Borrowers,86,78,39395349.3110908,0.0,Adventure,Fantasy,John Goodman,Jim Broadbent,Peter Hewitt,-39395349.3110908,1997-12-05,short_movie,0.040422260940862965
0.385596,The Swan Princess: Escape from Castle Mountain,71,39,0.0,371734.516099452,Fantasy,Animation,Michelle Nicastro,Douglas Sills,Richard Rich,371734.516099452,1997-01-01,short_movie,0.018427795428922825
0.378662,Money Talks,97,36,0.0,0.0,Action,Adventure,Chris Tucker,Charlie Sheen,Brett Ratner,0.0,1997-08-22,short_movie,0.016254996412831815
0.37438,The Man Who Knew Too Little,97,64,27169206.4214419,18749136.5286584,Comedy,Thriller,Bill Murray,Peter Gallagher,Jon Amiel,-8420069.8927835,1997-11-14,short_movie,0.03597417238905401
0.364359,Turbulence,100,23,74715317.6589653,15576225.5859209,Action,Thriller,Ray Liotta,Lauren Holly,Robert Butler,-59139092.073044404,1997-01-09,long_movie,0.007061596802295788
0.219814,Bent,105,20,0.0,0.0,Drama,History,Clive Owen,Lothaire Bluteau,Sean Mathias,0.0,1997-11-26,long_movie,0.006456902736496874
0.352232,The Night Flier,93,15,0.0,0.0,Drama,Horror,Miguel Ferrer,Julie Entwisle,Mark Pavia,0.0,1997-11-15,short_movie,0.002562262990673363
0.351183,In the Company of Men,97,16,0.0,0.0,Comedy,Drama,Aaron Eckhart,Stacy Edwards,Neil LaBute,0.0,1997-01-19,short_movie,0.003751153018345803
0.340289,Fierce Creatures,93,41,0.0,12744069.4716608,Comedy,Romance,John Cleese,Jamie Lee Curtis,Fred Schepisi,12744069.4716608,1997-01-24,short_movie,0.017474633596392335
0.345909,Steel,97,19,21735365.1371535,2290946.88080529,Science Fiction,Action,Shaquille O'Neal,Annabeth Gish,Kenneth Johnson,-19444418.256348208,1997-08-15,short_movie,0.003966383109562366
0.345481,The Pest,82,14,23093825.4582256,0.0,Action,Comedy,John Leguizamo,Jeffrey Jones,R. Paul Miller,-23093825.4582256,1997-02-07,short_movie,0.0021727990160910118
0.334678,Lawn Dogs,101,10,9509222.24750467,0.0,Drama,,Mischa Barton,Sam Rockwell,John Duigan,-9509222.24750467,1997-11-21,long_movie,0.0
0.334532,Retroactive,91,12,0.0,0.0,Science Fiction,Thriller,Jim Belushi,Kylie Travis,Louis Morneau,0.0,1997-01-01,short_movie,0.0012298862355232141
0.325869,Private Parts,109,38,38036888.9900187,56010404.447599,Comedy,Drama,Howard Stern,Mary McCormack,Betty Thomas,17973515.4575803,1997-03-07,long_movie,0.018940248027057495
0.319006,Suicide Kings,106,34,0.0,0.0,Drama,Action,Christopher Walken,Henry Thomas,Peter O'Fallon,0.0,1997-09-06,long_movie,0.016234498308906425
0.318336,Mrs Brown,105,19,0.0,0.0,Drama,History,Judi Dench,Billy Connolly,John Madden,0.0,1997-07-18,long_movie,0.005350005124525981
0.303573,The Butcher Boy,110,12,0.0,0.0,Drama,Comedy,Eamonn Owens,Alan Boyle,Neil Jordan,0.0,1997-07-13,long_movie,0.0013323767551501487
0.05639,Playing God,94,15,16301523.8528651,5433841.28428838,Drama,Action,David Duchovny,Timothy Hutton,Andy Wilson,-10867682.56857672,1997-10-17,short_movie,0.002920979809367634
0.339896,The Odyssey,176,26,0.0,0.0,Action,Family,Armand Assante,Greta Scacchi,Andrei Konchalovsky,0.0,1997-05-18,long_movie,0.01065901404120119
0.285559,Picture Perfect,105,57,25810746.1003698,60223283.330673,Comedy,Romance,Jennifer Aniston,Jay Mohr,Glenn Gordon Caron,34412537.2303032,1997-08-01,long_movie,0.025048682996822794
0.2817,Anna Karenina,108,11,47546111.2375233,1075669.63603451,Drama,Romance,Sophie Marceau,Sean Bean,Bernard Rose,-46470441.60148879,1997-04-04,long_movie,0.0006149431177616071
0.276694,Free Willy 3: The Rescue,86,33,0.0,0.0,Drama,Family,Jason James Richter,August Schellenberg,Sam Pillsbury,0.0,1997-08-08,short_movie,0.013200778927949164
0.274222,Addicted to Love,100,59,0.0,47102023.7662633,Comedy,Romance,Meg Ryan,Matthew Broderick,Griffin Dunne,47102023.7662633,1997-05-23,long_movie,0.02963000922414677
0.272686,The Beautician and the Beast,105,27,21735365.1371535,0.0,Comedy,Romance,Timothy Dalton,Fran Drescher,Ken Kwapis,-21735365.1371535,1997-02-07,long_movie,0.009234395818386799
0.269281,Eve's Bayou,109,13,0.0,0.0,Drama,,Jurnee Smollett,Meagan Good,Kasi Lemmons,0.0,1997-09-07,long_movie,0.0016295992620682586
0.267436,The Boxer,114,18,0.0,0.0,Drama,Romance,Daniel Day-Lewis,Brian Cox,Jim Sheridan,0.0,1997-12-31,long_movie,0.005575484267705238
0.26468,Excess Baggage,101,29,0.0,0.0,Action,Comedy,Alicia Silverstone,Benicio del Toro,Marco Brambilla,0.0,1997-08-29,long_movie,0.010515527313723481
0.263311,Most Wanted,99,12,33961508.0268024,16081749.4252014,Action,Thriller,Keenen Ivory Wayans,Jon Voight,David Hogan,-17879758.601600997,1997-10-10,short_movie,0.0012298862355232141
0.261797,Nowhere,82,11,0.0,37159.3236226061,Science Fiction,Drama,James Duval,Rachel True,Gregg Araki,37159.3236226061,1997-05-09,short_movie,0.0006046940657989136
0.25871,The Spanish Prisoner,110,23,0.0,0.0,Crime,Drama,Steve Martin,Campbell Scott,David Mamet,0.0,1997-09-08,long_movie,0.009459874961566056
0.258583,Out to Sea,106,10,0.0,0.0,Comedy,Romance,Jack Lemmon,Walter Matthau,Martha Coolidge,0.0,1997-07-02,long_movie,0.0
0.254744,Nil by Mouth,128,12,12226142.8896488,0.0,Drama,,Ray Winstone,Kathy Burke,Gary Oldman,-12226142.8896488,1997-05-08,long_movie,0.0013118786512247619
0.254231,Mean Guns,110,10,0.0,0.0,Action,Adventure,Christopher Lambert,Ice-T,Tom Karnowski,0.0,1997-11-21,long_movie,0.0
0.251819,The Wings of the Dove,102,18,0.0,0.0,Drama,Romance,Helena Bonham Carter,Alison Elliott,Iain Softley,0.0,1997-11-07,long_movie,0.005165522189197499
0.249917,The Brave,123,25,0.0,0.0,Drama,,Marlon Brando,Marshall Bell,Johnny Depp,0.0,1997-07-30,long_movie,0.009224146766424106
0.245162,Midnight in the Garden of Good and Evil,155,76,47546111.2375233,34104492.7678968,Crime,Drama,John Cusack,Kevin Spacey,Clint Eastwood,-13441618.469626501,1997-11-21,long_movie,0.04329199549041714
0.24382,12 Angry Men,117,37,0.0,0.0,Crime,Drama,Courtney B. Vance,Ossie Davis,William Friedkin,0.0,1997-08-17,long_movie,0.020754330224454238
0.238058,Fever Pitch,102,28,0.0,0.0,Comedy,Romance,Colin Firth,Ruth Gemmell,David Evans,0.0,1997-04-04,long_movie,0.011068976119708928
0.23585,A Simple Wish,86,24,0.0,0.0,Action,Adventure,Martin Short,Kathleen Turner,Michael Ritchie,0.0,1997-07-11,short_movie,0.008322230193707082
0.229634,Gone Fishin',94,11,71998397.0168211,0.0,Comedy,Family,Joe Pesci,Danny Glover,Christopher Cain,-71998397.0168211,1997-05-30,short_movie,0.0005329507020600595
0.225904,The 6th Man,107,12,0.0,0.0,Fantasy,Drama,Marlon Wayans,Kadeem Hardison,Randall Miller,0.0,1997-03-28,long_movie,0.0009019165727170238
0.223151,An American Werewolf in Paris,105,68,29886127.0635861,36094919.6980142,Horror,Comedy,Tom Everett Scott,Julie Delpy,Anthony Waller,6208792.634428099,1997-12-25,long_movie,0.031505585733319665
